timestamp,lat,lon,alt,sats,accX,accY,accZ,gyroX,gyroY,gyroZ,pitch,roll
2025-06-05 10:41:38,50.065056,19.95903,202.34,23,471.54,-48.63,-217.89,7.34,1.12,6.12,64.67,-167.42
2025-06-05 10:41:39,50.065056,19.95903,202.34,23,565.05,-80.85,-243.28,3.77,6.92,1.41,65.6,-161.62
2025-06-05 10:41:40,50.065094,19.959068,202.46,23,583.85,-230.27,-240.59,-3.41,4.42,6.67,60.3,-136.26
2025-06-05 10:41:41,50.065094,19.959068,202.46,23,482.77,-12.49,-203.48,25.14,0.56,4.3,67.11,-176.49
2025-06-05 10:41:42,50.065125,19.959093,203.21,23,556.01,236.04,-116.57,9.31,2.22,2.94,64.66,116.28
2025-06-05 10:41:43,50.065132,19.959093,203.21,23,519.88,19.98,-193.96,5.41,4.39,2.53,69.44,174.12
2025-06-05 10:41:44,50.065132,19.959093,203.62,23,499.62,31.7,-170.28,9.52,2.5,-0.08,70.88,169.46
2025-06-05 10:41:45,50.065132,19.959093,203.62,23,507.92,-12.0,-149.77,4.05,3.41,2.31,73.52,-175.42
2025-06-05 10:41:46,50.065132,19.959093,203.62,23,464.7,-1.75,-153.19,9.8,3.55,-0.17,71.75,-179.35
2025-06-05 10:41:47,50.065132,19.959093,203.62,23,478.38,1.67,-182.0,5.62,4.05,-0.84,69.17,179.48
2025-06-05 10:41:48,50.065132,19.959093,203.62,23,555.28,70.76,-187.61,13.7,1.92,-0.12,70.15,159.34
2025-06-05 10:41:49,50.065132,19.959093,203.62,23,501.33,-19.08,-191.03,7.11,3.78,2.89,69.05,-174.29
2025-06-05 10:41:50,50.065132,19.959093,203.62,23,490.83,14.12,-171.5,3.95,4.22,0.88,70.68,175.29
2025-06-05 10:41:51,50.065132,19.959093,203.62,23,480.33,15.34,-175.16,4.2,3.3,0.39,69.89,175.0
2025-06-05 10:41:52,50.065132,19.959093,203.62,23,496.69,35.36,-180.78,5.2,3.58,-1.25,69.65,168.93
2025-06-05 10:41:53,50.065132,19.959093,203.62,23,494.25,28.03,-170.52,7.64,3.89,1.84,70.73,170.66
2025-06-05 10:41:54,50.065132,19.959093,203.62,24,343.37,11.92,-142.69,29.3,3.89,7.97,67.36,175.22
2025-06-05 10:41:55,50.065132,19.959093,203.62,24,486.19,-34.47,-58.71,-7.64,0.73,-15.72,82.03,-149.58
2025-06-05 10:41:56,50.065132,19.959093,203.62,24,423.45,-14.2,405.4,2.22,13.25,27.0,46.23,-2.01
2025-06-05 10:41:57,50.065132,19.959093,203.62,24,279.65,30.23,-139.03,-0.34,10.36,-32.38,63.03,167.73
2025-06-05 10:41:58,50.065147,19.959131,203.61,24,220.32,-99.16,394.66,-8.08,-41.59,1.73,28.43,-14.1
2025-06-05 10:41:59,50.065147,19.959131,203.61,24,1002.55,-429.97,548.96,-17.83,41.28,-10.2,55.18,-38.07
2025-06-05 10:42:00,50.06517,19.959204,203.59,24,403.43,-74.99,-409.05,27.61,2.33,1.98,44.13,-169.61
2025-06-05 10:42:01,50.065201,19.959282,203.51,24,516.95,-137.74,-287.47,22.61,7.78,-41.8,58.34,-154.4
2025-06-05 10:42:02,50.065201,19.959282,203.51,24,599.96,-11.27,-421.26,17.8,1.72,-57.97,54.92,-178.47
2025-06-05 10:42:03,50.065243,19.959351,203.42,24,409.04,-104.29,-177.85,1.72,0.3,-32.34,63.25,-149.61
2025-06-05 10:42:04,50.065243,19.959351,203.42,24,525.74,-96.72,-102.41,-12.58,3.05,-46.27,75.0,-136.64
2025-06-05 10:42:05,50.065296,19.959349,203.24,23,605.33,-250.04,-411.74,-4.22,10.58,2.28,51.49,-148.73
2025-06-05 10:42:06,50.065296,19.959349,203.24,23,292.83,-139.2,-176.38,-25.59,-3.64,0.41,52.5,-141.72
2025-06-05 10:42:07,50.065372,19.959293,202.91,23,798.69,-109.42,-138.54,17.84,-4.72,67.38,77.54,-141.7
2025-06-05 10:42:08,50.065411,19.95929,202.8,23,420.52,-68.89,-435.91,13.52,-18.02,63.27,43.62,-171.02
2025-06-05 10:42:09,50.065441,19.959314,202.79,23,430.53,-227.58,-185.17,48.67,-12.11,56.66,55.73,-129.13
2025-06-05 10:42:10,50.06546,19.959356,202.54,23,607.77,-105.02,-320.67,12.16,2.22,0.83,60.96,-161.87
2025-06-05 10:42:11,50.065475,19.959396,202.29,23,623.15,45.86,-226.68,14.27,-3.02,-2.11,69.64,168.56
2025-06-05 10:42:12,50.065491,19.959427,201.84,23,424.18,-228.31,-237.42,-11.98,12.45,-30.28,52.17,-136.12
2025-06-05 10:42:13,50.065514,19.959446,201.67,23,433.94,-33.49,-370.48,-5.8,3.8,-40.59,49.4,-174.83
2025-06-05 10:42:14,50.065544,19.959455,201.39,23,255.96,-132.61,-85.81,10.25,-2.98,-2.2,58.32,-122.91
2025-06-05 10:42:15,50.065575,19.959455,201.06,23,252.79,-47.65,366.1,31.3,-11.27,-20.22,34.4,-7.42
2025-06-05 10:42:16,50.065605,19.959446,200.81,23,290.63,-167.52,-519.16,3.25,-14.17,0.48,28.05,-162.12
2025-06-05 10:42:17,50.065632,19.959431,200.74,23,250.11,-167.03,679.57,55.8,-2.91,-1.62,19.67,-13.81
2025-06-05 10:42:18,50.065662,19.959414,200.89,23,1423.69,323.2,438.12,-144.56,-1.22,1.48,69.07,36.42
2025-06-05 10:42:19,50.065689,19.959398,200.6,23,929.06,-100.14,1173.23,-0.92,28.48,-43.27,38.27,-4.88
2025-06-05 10:42:20,50.065723,19.959383,200.55,23,879.01,46.83,-174.92,-18.7,11.16,45.66,78.36,165.01
2025-06-05 10:42:21,50.065758,19.959381,200.56,23,504.01,-201.21,488.17,22.61,-22.48,18.27,43.67,-22.4
2025-06-05 10:42:22,50.065796,19.9594,200.79,23,287.7,-21.28,-530.14,50.28,2.0,27.81,28.47,-177.7
2025-06-05 10:42:23,50.06583,19.959431,200.86,23,870.22,-48.14,-9.64,1.58,16.48,11.55,86.77,-101.32
2025-06-05 10:42:24,50.065865,19.959463,200.94,23,254.99,-49.11,149.3,36.94,18.33,14.48,58.35,-18.21
2025-06-05 10:42:25,50.065903,19.959497,201.19,23,360.7,-27.14,-23.31,3.28,-8.16,-4.58,84.34,-130.66
2025-06-05 10:42:26,50.065941,19.959532,201.31,23,620.47,37.07,256.23,9.3,4.2,-5.55,67.35,8.23
2025-06-05 10:42:27,50.065979,19.959566,201.29,23,177.11,-47.4,-34.78,-13.27,18.2,6.31,71.63,-126.27
2025-06-05 10:42:28,50.066021,19.9596,201.36,23,372.18,-174.36,-320.92,8.77,12.58,-14.53,45.54,-151.48
2025-06-05 10:42:29,50.066063,19.959637,201.28,23,559.43,-136.52,-228.39,11.69,6.56,-6.97,64.56,-149.13
2025-06-05 10:42:30,50.066105,19.959673,201.42,23,650.98,-105.02,-294.55,6.02,10.66,12.8,64.34,-160.38
2025-06-05 10:42:31,50.066147,19.959709,201.17,23,485.7,-183.39,-144.89,23.69,12.03,0.34,64.3,-128.31
2025-06-05 10:42:32,50.066189,19.959747,201.09,23,406.11,-179.97,-314.32,19.36,16.41,25.08,48.27,-150.21
2025-06-05 10:42:33,50.066227,19.959785,201.18,23,780.38,-10.3,-33.07,2.08,18.25,-5.73,87.46,-162.71
2025-06-05 10:42:34,50.066269,19.959822,201.18,23,523.79,-32.51,-51.87,6.38,15.25,-22.73,83.33,-147.92
2025-06-05 10:42:35,50.066311,19.959856,201.07,24,22.57,-121.38,361.95,4.73,-3.36,14.08,3.38,-18.54
2025-06-05 10:42:36,50.066353,19.959892,200.87,25,2033.8,-1030.8,1530.16,300.92,-68.05,13.19,47.79,-33.97
2025-06-05 10:42:37,50.066391,19.959925,200.89,25,456.65,-220.26,-94.84,2.42,6.66,4.73,62.29,-113.3
2025-06-05 10:42:38,50.066425,19.959953,200.96,24,200.54,-11.76,-421.99,1.98,4.16,-3.84,25.41,-178.4
2025-06-05 10:42:39,50.06646,19.95998,200.93,22,458.11,-126.02,54.82,2.2,14.14,16.56,73.3,-66.49
2025-06-05 10:42:40,50.066486,19.960003,200.89,22,421.49,-44.48,-11.59,8.72,-3.97,-8.41,83.78,-104.61
2025-06-05 10:42:41,50.066509,19.960018,200.87,21,438.83,-52.53,-293.33,6.89,7.67,5.22,55.82,-169.85
2025-06-05 10:42:42,50.066528,19.960056,200.52,22,228.62,-133.83,-213.01,-58.33,-17.36,50.94,42.27,-147.86
2025-06-05 10:42:43,50.066544,19.960085,200.34,24,477.4,-82.07,-19.65,3.84,4.08,-2.22,79.98,-103.46
2025-06-05 10:42:44,50.066547,19.960117,200.35,25,922.22,-408.0,-920.28,200.0,-157.42,24.53,42.49,-156.09
2025-06-05 10:42:45,50.066555,19.960152,200.23,25,-39.69,-243.21,-440.3,57.58,8.84,56.02,-4.51,-151.09
2025-06-05 10:42:46,50.066551,19.960192,199.97,25,355.82,-56.44,7.21,25.94,23.45,32.23,80.92,-82.72
2025-06-05 10:42:47,50.06654,19.960243,199.83,25,555.53,-363.81,-411.98,-2.33,16.19,-19.03,45.31,-138.55
2025-06-05 10:42:48,50.066525,19.960304,199.97,24,408.8,231.16,-597.28,-5.44,9.47,-10.52,32.55,158.84
2025-06-05 10:42:49,50.066509,19.960367,200.06,25,-12.59,-133.59,-325.31,27.06,-54.03,24.59,-2.05,-157.67
2025-06-05 10:42:50,50.066498,19.960428,200.2,25,1249.86,78.33,-213.01,-110.44,17.66,-7.42,79.71,159.81
2025-06-05 10:42:51,50.066486,19.960493,200.56,25,-303.12,259.24,-1010.37,54.27,19.31,0.97,-16.2,165.61
2025-06-05 10:42:52,50.066475,19.960558,200.88,25,528.67,-315.96,-242.3,69.12,-5.27,41.64,53.01,-127.48
2025-06-05 10:42:53,50.06646,19.960621,201.2,25,-73.87,-35.44,-73.36,-18.59,-47.89,0.41,-42.2,-154.21
2025-06-05 10:42:54,50.066444,19.960686,201.67,25,-257.22,0.94,-426.38,-48.58,-1.91,-8.98,-31.1,179.87
2025-06-05 10:42:55,50.066433,19.960747,201.98,25,459.09,-192.91,-133.66,-5.14,-1.14,2.95,62.92,-124.72
2025-06-05 10:42:56,50.066418,19.960808,202.04,25,880.48,171.35,-120.72,-0.83,12.77,-30.8,76.61,125.17
2025-06-05 10:42:57,50.066402,19.960869,202.17,25,399.28,-161.91,-4.27,16.75,13.16,4.31,67.92,-91.51
2025-06-05 10:42:58,50.066387,19.960932,202.27,25,339.95,-256.15,-24.04,14.72,15.94,0.89,52.88,-95.36
2025-06-05 10:42:59,50.066372,19.960999,202.45,25,-7.46,89.56,216.93,-17.59,4.98,-7.38,-1.82,22.43
2025-06-05 10:43:00,50.06636,19.961065,202.82,25,119.49,-139.93,-370.72,5.64,-4.05,-3.11,16.78,-159.32
2025-06-05 10:43:01,50.066349,19.961134,203.18,25,512.07,-143.6,-71.89,9.83,0.25,-6.11,72.59,-116.6
2025-06-05 10:43:02,50.066341,19.961201,203.44,25,477.16,239.46,-277.7,8.33,5.48,-6.25,52.46,139.23
2025-06-05 10:43:03,50.066334,19.961273,203.57,25,589.22,-74.02,541.63,-14.72,10.31,-14.64,47.15,-7.78
2025-06-05 10:43:04,50.066326,19.961348,203.67,25,953.23,-26.16,-263.54,-9.89,-15.19,-33.95,74.47,-174.33
2025-06-05 10:43:05,50.066322,19.96143,203.73,25,373.88,133.5,-597.53,2.25,-25.64,-12.95,31.41,167.41
2025-06-05 10:43:06,50.066322,19.961512,203.89,26,139.02,128.86,-130.97,-10.5,-17.3,-10.2,37.11,135.47
2025-06-05 10:43:07,50.066322,19.961594,203.95,25,586.29,-170.94,66.29,7.66,10.56,2.34,72.63,-68.8
2025-06-05 10:43:08,50.066322,19.961672,203.99,25,506.45,-92.81,68.98,13.62,6.69,6.86,77.14,-53.38
2025-06-05 10:43:09,50.066326,19.96175,204.23,25,515.49,11.68,-713.25,17.52,-4.12,-4.97,35.85,179.06
2025-06-05 10:43:10,50.066334,19.961828,204.37,25,248.64,108.6,-636.59,-1.42,2.45,-11.36,21.06,170.32
2025-06-05 10:43:11,50.066338,19.96191,204.54,25,314.56,22.66,-299.19,28.88,9.62,-4.06,46.35,175.67
2025-06-05 10:43:12,50.066345,19.961998,204.85,27,413.68,-20.79,52.86,-10.84,-17.81,-6.41,82.18,-21.47
2025-06-05 10:43:13,50.066357,19.962086,205.21,27,505.72,-134.32,120.49,2.58,25.83,-8.84,70.36,-48.11
2025-06-05 10:43:14,50.066368,19.96217,205.27,26,634.38,-142.38,396.13,21.86,6.55,-16.39,56.43,-19.77
2025-06-05 10:43:15,50.066383,19.962254,205.19,26,262.8,90.78,-526.24,2.3,-5.06,18.95,26.2,170.21
2025-06-05 10:43:16,50.066395,19.962334,205.31,26,796.0,-0.77,-119.74,-83.11,32.61,-5.88,81.44,-179.63
2025-06-05 10:43:17,50.066406,19.962412,205.18,26,561.87,-492.96,768.44,163.05,-19.58,23.53,31.61,-32.68
2025-06-05 10:43:18,50.066422,19.96249,204.95,26,325.54,-127.24,-196.4,16.73,-4.81,22.66,54.29,-147.06
2025-06-05 10:43:19,50.066429,19.962576,204.95,25,-156.88,-29.09,-1152.46,0.95,-58.23,-4.89,-7.75,-178.55
2025-06-05 10:43:20,50.066441,19.962662,204.87,25,343.12,-43.25,-196.89,14.45,-23.19,-1.38,59.57,-167.61
2025-06-05 10:43:21,50.066444,19.962748,204.89,26,548.45,-240.03,108.53,11.39,17.98,5.59,64.34,-65.67
2025-06-05 10:43:22,50.066448,19.962835,205.3,26,457.87,-50.09,-327.02,-1.11,24.2,6.14,54.15,-171.29
2025-06-05 10:43:23,50.06646,19.962923,205.31,26,466.17,-120.89,-23.31,1.66,12.66,-0.88,75.21,-100.91
2025-06-05 10:43:24,50.066471,19.963007,205.43,26,328.23,-23.97,-13.79,-22.89,11.84,-4.34,85.18,-119.91
2025-06-05 10:43:25,50.066483,19.963085,205.34,26,722.76,8.26,58.97,2.62,6.48,16.14,85.29,7.97
2025-06-05 10:43:26,50.06649,19.963161,205.44,26,570.42,-58.88,-240.1,39.06,1.89,15.66,66.57,-166.22
2025-06-05 10:43:27,50.066486,19.963247,206.0,26,662.95,-144.57,-287.22,5.09,18.69,-21.98,64.12,-153.28
2025-06-05 10:43:28,50.066486,19.963331,205.81,26,942.73,-23.72,644.66,135.95,12.7,16.28,55.62,-2.11
2025-06-05 10:43:29,50.06649,19.963421,206.47,26,508.41,-64.74,-574.58,-6.83,-12.38,2.3,41.32,-173.57
2025-06-05 10:43:30,50.066502,19.963511,206.46,27,286.97,-7.37,53.11,1.78,9.55,-11.78,79.42,-7.9
2025-06-05 10:43:31,50.066517,19.9636,206.3,27,745.22,-149.94,-152.21,-3.86,-9.23,3.78,74.0,-135.43
2025-06-05 10:43:32,50.066528,19.963696,206.56,27,464.95,-137.25,189.58,0.14,8.94,-2.28,63.28,-35.9
2025-06-05 10:43:33,50.066544,19.963783,206.57,26,2078.23,94.93,-1393.18,-509.0,11.53,46.94,56.1,176.1
2025-06-05 10:43:34,50.066563,19.963869,206.43,26,342.15,-25.92,-99.24,-8.83,-1.25,-4.09,73.31,-165.36
2025-06-05 10:43:35,50.066578,19.963953,206.36,26,897.57,-186.56,291.88,24.06,16.38,39.36,68.9,-32.59
2025-06-05 10:43:36,50.066589,19.964037,206.53,26,683.94,-105.51,165.66,-9.58,27.73,-11.52,73.98,-32.49
2025-06-05 10:43:37,50.066597,19.964125,206.9,26,195.42,-29.09,-871.7,23.69,-10.22,25.56,12.63,-178.09
2025-06-05 10:43:38,50.066608,19.964212,207.16,26,344.1,-111.61,-261.83,-23.06,-33.25,-20.56,50.4,-156.91
2025-06-05 10:43:39,50.066616,19.964302,207.3,26,231.31,-161.17,-194.69,1.27,4.55,14.89,42.46,-140.38
2025-06-05 10:43:40,50.066628,19.96439,207.44,26,824.32,-124.55,-47.48,2.28,2.14,-20.72,80.81,-110.87
2025-06-05 10:43:41,50.066635,19.964481,207.42,26,114.85,-140.67,-556.02,-0.94,-6.28,19.45,11.32,-165.8
2025-06-05 10:43:42,50.066647,19.964573,207.57,26,627.3,75.89,60.92,12.48,15.8,-11.97,81.18,51.24
2025-06-05 10:43:43,50.066658,19.964664,207.63,26,346.54,-98.67,-362.66,-2.58,-22.23,7.09,42.68,-164.78
2025-06-05 10:43:44,50.066666,19.964756,207.68,25,732.77,-80.85,-123.16,12.78,2.91,4.33,78.63,-146.72
2025-06-05 10:43:45,50.066669,19.964846,207.52,26,89.7,-107.95,-169.79,4.95,-6.69,5.33,24.03,-147.55
2025-06-05 10:43:46,50.066677,19.964935,207.63,26,577.99,-34.22,-94.84,8.7,6.78,-2.52,80.1,-160.16
2025-06-05 10:43:47,50.066677,19.965021,207.69,26,212.02,61.24,-372.67,1.78,2.88,11.38,29.31,170.67
2025-06-05 10:43:48,50.066681,19.965105,207.49,26,472.27,72.22,-58.71,2.83,-7.64,-8.22,78.85,129.11
2025-06-05 10:43:49,50.066681,19.965187,207.55,26,221.78,34.63,-1266.72,-27.81,-1.52,5.83,9.93,178.43
2025-06-05 10:43:50,50.066681,19.965271,207.61,26,533.8,-88.42,10.14,20.94,-5.81,-4.3,80.53,-83.46
2025-06-05 10:43:51,50.066681,19.965351,207.42,26,463.0,-290.57,-124.14,5.59,17.44,13.83,55.69,-113.13
2025-06-05 10:43:52,50.066681,19.965431,207.3,26,314.31,-174.85,-122.92,-17.89,-9.22,1.11,55.78,-125.11
2025-06-05 10:43:53,50.066681,19.965515,207.46,26,516.46,-127.97,-252.31,16.42,-5.19,3.31,61.29,-153.11
2025-06-05 10:43:54,50.066681,19.965599,207.46,25,690.78,-33.98,-39.42,-0.44,2.31,2.09,85.69,-139.24
2025-06-05 10:43:55,50.066677,19.965687,207.18,25,478.86,30.72,-421.5,-12.44,16.88,-34.42,48.57,175.83
2025-06-05 10:43:56,50.066677,19.965775,207.24,26,188.58,1.67,-427.12,-13.16,-21.09,3.77,23.82,179.78
2025-06-05 10:43:57,50.066677,19.965868,206.96,25,724.96,87.6,68.49,-7.19,7.19,-6.91,81.28,51.98
2025-06-05 10:43:58,50.066677,19.965963,206.81,25,505.72,-129.68,-84.34,-8.58,-8.8,16.09,72.99,-123.04
2025-06-05 10:43:59,50.066677,19.966059,206.59,25,671.74,-422.65,571.42,86.11,23.77,-3.27,43.38,-36.49
2025-06-05 10:44:00,50.066673,19.966158,206.61,25,450.54,-56.44,-328.48,13.28,7.41,1.89,53.51,-170.25
2025-06-05 10:44:01,50.066669,19.966259,206.63,26,262.56,1.42,36.75,-3.39,1.73,0.55,82.03,2.22
2025-06-05 10:44:02,50.066666,19.966354,206.8,26,360.95,-174.85,-629.75,-1.61,-5.09,-3.58,28.91,-164.48
2025-06-05 10:44:03,50.066666,19.966452,207.05,27,136.82,165.49,-161.49,7.86,2.89,3.5,30.61,134.3
2025-06-05 10:44:04,50.066662,19.966547,207.28,27,411.48,-440.47,-239.37,26.58,-16.06,19.98,39.38,-118.52
2025-06-05 10:44:05,50.066658,19.966644,207.61,27,83.11,-209.51,-20.87,5.89,17.52,17.22,21.54,-95.69
2025-06-05 10:44:06,50.066658,19.966742,208.05,27,352.16,-5.66,-210.81,-5.27,2.12,-11.22,59.09,-178.46
2025-06-05 10:44:07,50.066654,19.966843,208.14,27,139.51,-176.07,-561.15,9.66,10.48,5.44,13.34,-162.58
2025-06-05 10:44:08,50.06665,19.966946,208.16,27,223.25,16.56,-698.36,14.36,-2.92,-7.59,17.72,178.64
2025-06-05 10:44:09,50.06665,19.967047,208.04,27,348.25,-69.13,348.76,-0.14,18.11,-21.55,44.41,-11.21
2025-06-05 10:44:10,50.06665,19.967148,207.9,27,375.84,-178.75,-33.07,6.89,12.75,8.05,64.19,-100.48
2025-06-05 10:44:11,50.066647,19.967251,207.72,27,589.95,-149.94,7.45,13.56,11.2,-6.03,75.72,-87.15
2025-06-05 10:44:12,50.066643,19.967356,207.57,28,564.8,-5.17,-449.58,6.7,4.17,7.03,51.48,-179.34
2025-06-05 10:44:13,50.066643,19.967459,207.48,28,847.52,134.24,36.02,-2.89,-2.55,-7.97,80.69,74.98
2025-06-05 10:44:14,50.066639,19.967564,207.43,28,770.12,-90.62,-84.1,29.19,0.88,-7.08,80.88,-132.86
2025-06-05 10:44:15,50.066635,19.967667,207.31,27,257.19,-220.74,-87.03,12.12,24.0,5.91,47.31,-111.52
2025-06-05 10:44:16,50.066635,19.96777,207.13,26,191.76,-57.41,-409.54,14.5,-4.12,5.33,24.88,-172.02
2025-06-05 10:44:17,50.066631,19.967869,207.5,27,497.42,52.94,-70.92,3.56,-6.61,3.27,79.91,143.26
2025-06-05 10:44:18,50.066628,19.96797,207.55,27,164.17,14.85,-671.75,8.16,-22.7,-4.28,13.73,178.73
2025-06-05 10:44:19,50.066628,19.968075,207.75,27,371.69,49.52,-201.04,-14.94,12.11,-4.22,60.88,166.16
2025-06-05 10:44:20,50.066616,19.968178,208.73,27,835.07,-378.95,-774.53,77.58,90.36,65.55,44.08,-153.93
2025-06-05 10:44:21,50.066616,19.968285,209.48,26,669.78,-122.11,-154.66,-4.25,6.39,2.52,73.61,-141.71
2025-06-05 10:44:22,50.066616,19.96839,209.39,26,108.75,107.38,-258.17,-3.3,-4.94,-4.72,21.25,157.42
2025-06-05 10:44:23,50.066616,19.968489,209.11,25,1072.86,37.56,350.96,2.81,31.11,-15.58,71.79,6.11
2025-06-05 10:44:24,50.066612,19.968584,208.99,26,-434.71,221.64,-445.92,-0.86,-44.16,-2.52,-41.12,153.57
2025-06-05 10:44:25,50.066605,19.968678,209.2,28,-1267.96,-709.51,-1767.2,-51.95,165.56,-123.28,-33.66,-158.13
2025-06-05 10:44:26,50.066608,19.968773,208.27,28,817.24,-366.25,104.38,10.86,2.56,43.77,65.01,-74.09
2025-06-05 10:44:27,50.066608,19.968872,207.97,28,1491.32,-967.08,2025.28,453.94,-151.58,70.2,33.6,-25.52
2025-06-05 10:44:28,50.066608,19.968971,207.58,28,53.08,10.94,-238.15,-15.92,-4.19,-6.7,12.55,177.37
2025-06-05 10:44:29,50.066612,19.969072,207.49,28,435.9,224.57,-1568.47,73.53,44.05,40.03,15.38,171.85
2025-06-05 10:44:30,50.066612,19.969177,207.16,28,383.41,-71.57,-365.35,15.16,4.89,10.23,45.84,-168.92
2025-06-05 10:44:31,50.066612,19.969282,206.97,27,692.24,-4.19,590.22,8.73,-7.58,-25.81,49.55,-0.41
2025-06-05 10:44:32,50.066608,19.969387,206.64,26,416.36,-114.54,-118.03,6.95,17.89,-10.88,68.44,-135.86
2025-06-05 10:44:33,50.066608,19.969496,206.35,27,514.27,-58.15,-647.58,1.14,-0.3,-2.36,38.34,-174.87
2025-06-05 10:44:34,50.066605,19.96961,206.95,26,914.17,-236.86,245.0,23.2,-4.81,13.67,69.56,-44.03
2025-06-05 10:44:35,50.066605,19.969723,207.19,28,209.33,-67.91,-35.52,-0.25,11.67,1.25,69.89,-117.61
2025-06-05 10:44:36,50.066605,19.969831,207.17,26,33.06,-144.33,253.06,36.5,39.14,2.12,6.48,-29.7
2025-06-05 10:44:37,50.066605,19.969936,206.97,26,87.75,-281.78,-373.89,-2.95,34.7,3.67,10.62,-143.0
2025-06-05 10:44:38,50.066605,19.970043,206.79,26,965.68,381.79,1195.93,-18.33,-10.62,-72.2,37.57,17.71
2025-06-05 10:44:39,50.066605,19.97015,206.94,27,-474.5,118.61,-216.18,154.0,-9.81,22.06,-62.54,151.25
2025-06-05 10:44:40,50.066612,19.970259,206.79,27,432.23,90.53,-479.12,-81.0,30.14,12.0,41.56,169.3
2025-06-05 10:44:41,50.06662,19.970367,206.12,27,-78.26,410.11,-524.28,39.16,14.56,-24.08,-6.71,141.97
2025-06-05 10:44:42,50.066628,19.970486,206.21,28,398.54,-6.15,-312.86,-10.55,-15.08,-27.47,51.86,-178.87
2025-06-05 10:44:43,50.066628,19.970608,206.45,27,68.95,45.12,-69.45,-5.72,-13.88,-11.25,39.78,146.99
2025-06-05 10:44:44,50.066631,19.970732,206.52,28,248.4,-280.31,-411.98,19.22,-3.06,23.3,26.5,-145.77
2025-06-05 10:44:45,50.066635,19.97086,206.58,28,1189.07,20.71,-99.24,-24.03,20.31,13.02,85.13,168.21
2025-06-05 10:44:46,50.066639,19.970984,206.38,28,812.12,-172.89,279.67,13.8,41.02,0.0,67.96,-31.72
2025-06-05 10:44:47,50.066643,19.971111,206.58,28,-836.32,235.55,-805.53,51.94,-35.06,-9.2,-44.9,163.7
2025-06-05 10:44:48,50.066647,19.971239,206.53,28,24.28,33.16,-413.44,-16.53,33.73,2.73,3.35,175.41
2025-06-05 10:44:49,50.06665,19.971369,206.6,28,792.59,-111.86,-460.08,5.45,1.72,19.59,59.15,-166.33
2025-06-05 10:44:50,50.066658,19.971497,206.46,28,5.48,17.29,-120.23,15.11,8.45,0.17,2.58,171.82
2025-06-05 10:44:51,50.066662,19.971622,206.24,28,331.16,270.22,-288.44,-25.73,-3.25,23.72,39.96,136.87
2025-06-05 10:44:52,50.066666,19.97175,205.98,28,689.56,15.83,-478.63,-45.05,8.34,11.78,55.22,178.11
2025-06-05 10:44:53,50.066673,19.971878,205.9,28,901.23,-119.43,3.55,-0.75,7.27,15.06,82.45,-88.3
2025-06-05 10:44:54,50.066677,19.972002,205.69,28,553.08,-26.41,30.65,14.3,12.91,-18.45,85.82,-40.75
2025-06-05 10:44:55,50.066681,19.972126,205.39,28,884.14,-154.09,-295.52,-8.88,-20.19,-4.47,69.35,-152.46
2025-06-05 10:44:56,50.066681,19.972252,205.3,28,765.97,62.7,-150.99,-15.39,-3.92,-2.38,77.95,157.45
2025-06-05 10:44:57,50.066689,19.972378,205.27,28,574.32,-149.7,487.68,140.11,20.97,-10.02,48.39,-17.06
2025-06-05 10:44:58,50.066692,19.9725,205.16,28,1109.72,-94.77,277.72,-2.61,5.16,1.09,75.19,-18.84
2025-06-05 10:44:59,50.066696,19.972618,204.87,27,505.48,-433.88,1046.76,181.05,-98.88,7.3,24.04,-22.51
2025-06-05 10:45:00,50.0667,19.972734,204.67,27,-393.94,-93.3,-781.85,-1.27,-37.69,-1.14,-26.58,-173.19
2025-06-05 10:45:01,50.066708,19.972851,204.39,27,385.36,-14.2,-360.22,2.72,-8.23,3.78,46.91,-177.74
2025-06-05 10:45:02,50.066711,19.972963,204.49,27,471.54,-21.28,-967.64,-17.3,7.72,3.45,25.97,-178.74
2025-06-05 10:45:03,50.066719,19.973074,203.97,27,154.89,255.33,80.21,-16.06,-45.06,-16.83,30.06,72.56
2025-06-05 10:45:04,50.066727,19.97319,203.96,28,798.2,-143.35,-674.92,-6.72,-0.75,8.64,49.16,-168.01
2025-06-05 10:45:05,50.06673,19.973309,204.12,28,-461.08,-218.55,-765.01,112.67,20.88,2.47,-30.09,-164.06
2025-06-05 10:45:06,50.066738,19.973429,204.03,28,79.45,-374.55,504.52,-11.98,-6.28,27.38,7.21,-36.59
2025-06-05 10:45:07,50.066746,19.973547,203.66,28,106.79,94.2,-694.94,-1.98,-22.83,12.94,8.66,172.28
2025-06-05 10:45:08,50.066757,19.973671,203.59,28,569.2,-265.42,35.04,79.84,41.31,9.17,64.81,-82.48
2025-06-05 10:45:09,50.066765,19.973793,203.59,28,3095.32,1668.17,-1446.89,382.56,-415.97,36.22,54.5,130.94
2025-06-05 10:45:10,50.066776,19.973917,203.5,28,721.3,-130.17,438.12,2.98,21.16,-0.45,57.64,-16.55
2025-06-05 10:45:11,50.066788,19.974041,203.33,28,-477.68,136.92,-821.89,-12.02,-24.58,-8.88,-29.83,170.54
2025-06-05 10:45:12,50.066799,19.974163,203.41,28,860.21,-144.33,1890.27,-45.05,31.92,-27.89,24.41,-4.37
